Source,Target
53680,56823
53680,33853
53680,55630
53680,54270
53680,41206
53680,57018
53680,29145
53680,36321
53680,31394
53680,56324
53680,56687
53680,38468
53680,35898
53680,31769
53680,35396
53680,48149
24864,39899
24864,53363
24864,32941
24864,35236
24864,52024
24864,52853
24864,52109
24864,34529
39899,57137
39899,53297
21018,53845
21018,52854
21018,46474
21018,54076
21018,49371
5165,53052
5165,45600
53052,47495
53052,56465
53052,39128
10258,53094
10258,32159
10258,31612
10258,52965
10258,53693
10258,51939
10258,38971
18170,45112
18170,51848
18170,30969
45112,57399
4620,52388
4620,53105
4620,54029
4620,53644
4620,53337
4620,43840
4620,53844
28788,44197
28788,52992
44197,52764
7898,34614
7898,54041
34614,55442
23300,36737
23300,52240
23300,38884
36737,52896
36737,52790
36737,53736
36737,52963
12970,37450
12970,52713
12970,45027
37450,54516
26020,52752
26020,47171
14956,31710
14956,53160
14956,44402
14956,44987
14956,52778
31710,53097
12711,52777
12711,32628
12711,47798
12711,53914
19263,44137
19263,53222
19263,33212
19263,53671
19263,36391
19263,52413
19263,53744
19263,43551
44137,52958
28171,53556
28171,41890
53556,29016
53556,29819
53556,30704
53556,46297
53556,45606
53556,41514
53556,44816
53556,51289
53556,49067
53556,31007
53556,35594
53556,32382
53556,50971
53556,40057
53556,29389
53556,47451
53556,36276
53556,36504
53556,34311
53556,57404
53556,43279
53556,55368
53556,30016
53556,28888
53556,54724
53556,43315
53556,40604
53556,35229
53556,37995
53556,48438
53556,32986
53556,50430
53556,50857
53556,50493
53556,33568
53556,57581
53556,32030
53556,47876
4115,47720
4115,53461
47720,56907
21554,33134
21554,53999
21554,54037
21554,52778
21554,39422
21554,53228
21554,53229
21554,53609
21554,52392
21554,35289
21554,52104
21554,53056
21554,52319
21554,52926
21554,52499
21554,29034
21554,39754
21554,42716
21554,52626
21554,39718
21554,48344
21554,52020
21554,47000
21554,43089
21554,45119
21554,41977
21554,44127
21554,52206
21554,52251
21554,53362
21554,30339
21554,53505
21554,53135
21554,51898
21554,52687
21554,52494
33134,53488
12681,52538
12681,43080
52538,31798
52538,47059
52538,35806
52538,57376
1744,33903
1744,52845
1744,53158
1744,39205
1744,52453
33903,53746
33903,54851
26957,53142
26957,42927
26957,52026
26957,34126
26957,54062
26957,53914
17063,32018
17063,52027
17063,51814
17063,52982
17063,53818
17063,34177
17063,47531
32018,55535
19561,53684
19561,36796
23590,36150
23590,53829
23590,41729
36150,52674
36150,56715
16202,51957
16202,33883
16202,52852
16202,49591
16202,29277
16401,52666
16401,36809
16401,33812
14931,50958
14931,52373
14931,39491
14931,33828
14931,51972
50958,55891
17821,41284
17821,53681
17821,29489
17821,52459
41284,53728
22442,53608
22442,39733
22442,52853
420,30728
420,52277
420,28842
30728,52272
30728,55876
30728,52691
30728,54105
20993,37903
20993,53751
37903,53332
26647,48793
26647,53604
26647,52519
26647,33043
26647,52859
48793,53968
26836,53428
26836,33593
2433,33448
2433,52065
33448,53573
10427,51836
10427,40508
10427,53760
51836,48060
51836,30900
51836,43044
51836,30137
51836,55038
28513,52715
28513,39224
28513,42437
28513,54010
52715,48800
52715,45795
52715,41221
52715,37745
52715,30011
52715,50369
52715,34909
52715,36406
52715,34402
52715,51272
52715,30051
52715,37605
52715,51813
52715,32257
52715,35539
52715,56791
52715,46139
52715,32818
52715,30808
52715,49279
52715,39697
52715,49453
52715,35415
52715,49892
52715,31094
1583,52666
1583,31513
1583,53445
1583,51932
1583,52113
26182,51965
26182,41148
26182,32680
26182,50842
26182,53833
9651,52026
9651,33188
11068,51797
11068,51957
11068,51952
11068,53084
51797,56029
7423,53233
7423,48037
7423,53995
53233,37899
53233,36370
53233,49629
53233,44520
53233,46861
53233,48747
53233,35505
53233,48750
53233,29089
53233,31641
53233,46245
53233,47827
53233,40753
53233,43732
53233,45733
53233,41180
53233,31729
53233,38205
53233,46509
53233,29829
53233,49236
53233,32819
53233,32555
53233,30588
53233,42718
53233,37364
53233,48225
53233,39344
53233,55204
53233,43042
53233,29181
53233,54850
53233,44867
53233,36972
53233,37241
53233,57470
53233,56056
53233,29367
53233,35229
53233,57047
53233,39052
53233,49232
53233,30043
53233,55927
53233,43557
53233,32836
53233,29513
53233,56427
53233,54504
53233,55430
53233,34042
53233,48690
53233,31471
53233,34057
53233,29598
12998,43409
12998,54064
12998,53024
6,53963
6,29922
53963,49406
53963,56773
2232,52145
2232,48422
2232,52452
2232,51944
52145,35240
52145,47053
52145,50332
52145,56830
52145,54140
12746,33808
12746,46552
12746,53962
12746,35108
12746,46682
12746,35597
33808,52198
19281,50632
19281,52264
19281,51863
19281,31898
19281,52851
19281,52896
19281,52591
50632,54944
22957,28913
22957,48248
22957,53689
22957,52774
28913,51861
28913,54979
28913,55570
16925,53943
16925,46114
16925,33236
53943,51746
53943,36102
53943,38342
53943,32357
53943,38774
53943,43389
53943,48974
53943,40745
53943,48326
53943,50547
53943,28913
53943,56316
53943,39491
53943,57471
53943,55450
53943,37753
53943,35497
53943,54864
53943,36095
53943,56427
53943,50010
53943,47442
53943,51311
53943,39882
53943,41224
53943,49983
22011,52152
22011,51069
21480,53962
21480,31186
21480,53644
53962,49980
53962,35877
53962,30543
53962,38410
53962,50306
53962,37582
53962,35899
53962,56333
53962,46963
53962,30191
53962,39703
5942,52401
5942,53771
5942,35549
5942,35612
5942,51950
5942,53651
5942,53461
5942,54006
5942,47843
52401,42134
52401,36706
52401,46062
52401,48974
52401,37259
52401,42529
52401,42270
52401,31595
52401,55260
52401,45072
52401,39772
9655,51827
9655,51982
51827,53089
51827,53117
7496,37045
7496,52174
7496,52715
7496,30300
7496,51680
37045,54564
46396,52649
17032,51833
17032,46506
17032,54003
17032,35949
17032,39588
17032,43652
17032,52901
17032,52078
22041,53903
22041,49780
22041,53000
22041,35421
23518,52310
23518,52794
23518,38234
23518,30580
23518,51856
23518,52597
52310,33024
52310,50915
52310,43066
52310,37767
52310,48470
52310,51496
52310,56037
5302,35218
5302,52808
35218,52768
12520,52629
12520,46272
12520,53575
52629,44598
52629,48212
52629,32756
52629,55184
8325,52518
8325,31369
52518,35755
52518,28887
52518,41429
52518,33141
52518,41507
52518,36737
52518,36032
52518,38242
52518,36732
52518,47991
52518,55578
52518,38198
52518,56197
52518,31933
52518,57348
52518,50697
52518,49806
52518,51536
52518,51073
52518,50204
52518,51400
52518,56512
52518,31701
52518,44822
52518,55332
27513,53374
27513,43178
27513,53169
27513,47840
2077,40614
2077,52690
40614,52642
40614,57068
18393,49765
18393,53031
18393,41288
49765,52619
12459,52587
12459,47388
52587,51113
52587,46114
52587,55341
52587,56890
135,53362
135,48793
135,48726
135,47399
53362,49545
53362,46787
53362,36045
53362,29109
53362,29453
53362,37178
53362,35977
53362,28990
53362,46678
53362,29550
53362,44168
53362,51694
53362,40272
53362,50795
53362,29456
53362,37704
53362,40191
53362,49106
53362,36832
53362,44520
53362,43211
53362,50784
53362,29363
53362,57549
53362,57174
53362,44005
53362,46445
53362,43222
53362,29976
53362,49734
53362,49097
53362,40897
53362,46531
53362,46313
53362,42981
53362,39794
53362,39434
53362,35618
53362,43213
53362,49263
53362,42651
53362,46235
53362,39706
53362,55178
53362,50492
53362,38445
53362,50735
53362,43911
53362,55254
53362,50655
53362,46583
53362,36464
33946,53483
33946,56994
33946,53318
24433,52663
24433,29808
24433,53247
24433,34002
24433,51971
24433,44916
52663,41255
52663,32407
52663,35205
52663,56875
52663,49933
52663,46173
52663,31666
52663,29008
52663,32265
21405,52932
21405,53580
21405,42650
19165,52978
19165,49819
19165,53248
52978,45813
52978,36378
52978,46378
52978,48622
52978,45098
52978,30318
52978,42674
52978,49877
52978,51446
52978,31635
52978,30654
52978,32894
52978,30098
52978,50024
52978,43145
52978,36793
52978,55547
52978,37953
52978,47949
52978,32303
52978,34289
52978,35162
52978,49115
52978,55680
52978,33486
52978,35741
668,30143
668,51923
30143,53680
8499,53280
8499,46865
53280,41215
53280,38255
53280,55133
1155,35268
1155,53400
35268,56085
35268,53578
19829,32227
19829,53747
19829,41164
19829,53831
19829,52118
19829,53502
19829,38234
32227,53461
2582,52578
2582,33245
2582,53424
52578,37422
27238,53019
27238,51969
27238,53577
27238,52890
27238,53716
53019,40928
53019,56635
51098,53728
7793,53492
7793,42905
26510,49353
26510,33505
26510,53493
49353,53402
20659,53419
20659,44623
20659,42809
20659,52333
30503,56930
30503,53526
7346,53286
7346,36441
7346,53688
7346,51885
7346,31814
7346,53363
7346,52216
7346,53132
7346,52722
7346,52980
7346,52193
53286,47479
53286,33654
53286,48373
53286,36908
53286,45285
53286,30259
53286,44303
53286,35993
53286,46708
53286,31050
53286,49034
53286,42113
53286,33343
53286,40353
53286,41534
53286,44179
53286,33048
53286,49677
53286,40484
53286,49656
53286,51599
53286,31330
53286,51077
53286,46365
53286,30268
53286,43184
53286,39096
53286,46707
53286,36411
53286,51719
53286,45857
53286,50805
53286,34638
53286,40589
53286,35976
53286,47486
53286,39780
53286,46857
53286,51069
53286,41908
53286,38486
53286,34817
53286,47469
53286,29166
53286,39231
53286,30442
53286,44140
53286,45723
53286,38112
53286,37079
53286,34660
53286,33638
53286,37492
53286,48365
53286,40231
53286,36566
53286,45251
53286,40116
53286,45896
53286,36603
53286,32314
53286,45384
53286,46177
53286,55281
53286,33704
53286,55707
53286,39467
53286,29590
53286,54731
53286,44872
53286,31698
53286,48395
53286,54937
53286,44870
53286,54899
53286,39965
53286,50226
53286,55210
53286,47422
53286,32654
53286,37932
53286,45033
53286,33750
53286,37997
53286,35460
53286,31175
53286,30546
53286,44900
53286,51574
53286,54209
53286,50755
53286,32260
53286,44579
53286,47489
53286,41174
53286,56753
53286,51515
53286,55611
53286,54679
53286,43189
53286,29445
53286,33571
53286,54613
53286,47778
53286,57555
53286,45119
53286,56183
53286,48600
53286,47069
53286,33421
53286,45939
53286,48233
53286,46467
12,53556
12,53383
12,53101
12,41299
12,34882
12,52784
12,43835
12,53466
12,50317
12,52268
12,52407
12,45832
23117,53922
23117,47217
27922,31012
27922,53800
31012,57482
27175,46310
27175,54103
27175,35203
27175,52867
27175,49393
46310,53985
9531,53204
9531,33092
9531,42428
15228,48956
15228,54047
15228,52568
15228,38959
48956,53875
37056,52742
9064,54085
9064,50297
22351,52123
22351,52571
1670,52693
1670,33179
1670,52582
1670,52851
52693,42196
52693,54999
6905,29383
6905,53435
29383,55396
23848,53256
23848,36319
23848,47695
23848,51893
23848,32409
53256,34875
53256,28983
53256,32919
53256,33475
53256,51252
53256,29387
53256,54720
53256,56153
53256,39402
53256,31710
53256,30445
53256,54896
53256,38285
53256,47623
53256,31612
24242,53404
24242,53408
24242,30538
24761,38075
24761,53217
24761,33510
24761,53578
38075,53529
1782,53333
1782,47985
10937,31382
10937,52836
31382,57421
22505,53083
22505,44083
22505,53801
53083,32153
53083,50552
53083,31893
53083,47828
53083,29162
53083,49160
15625,53674
15625,39369
53674,49622
53674,39957
53674,35526
53674,44435
53674,45901
53674,49883
53674,41651
53674,47124
53674,42460
53674,29819
53674,54360
53674,43270
53674,54577
53674,38888
53674,31901
53674,32564
53674,39625
53674,41596
53674,31694
53674,49122
53674,47998
25093,35962
25093,52622
25093,53570
25093,53677
25093,52681
25093,32758
25093,32496
25093,53166
25093,54086
25093,53566
25093,52256
25093,33937
35962,52567
9880,45873
9880,38696
45873,54766
2101,43547
2101,52895
43547,55512
20399,52898
20399,45838
20399,34325
23718,52999
23718,42167
14957,32758
14957,51865
14957,51851
14957,39730
14957,44464
32758,56144
32758,57161
32758,52954
26733,30936
26733,52391
30936,54906
1864,32148
1864,51868
1864,41767
32148,52305
32148,51979
32148,55577
32148,54105
7632,53869
7632,41550
7632,52603
7632,52936
7632,53005
53869,45592
53869,35389
53869,34727
53869,41236
53869,56061
53869,54300
53869,36843
53869,40612
10350,53485
10350,41464
10350,31863
10350,48430
10350,35967
12629,51955
12629,30889
12629,38479
12629,52658
51955,37361
51955,49267
51955,39910
51955,34710
51955,29183
51955,46346
51955,45937
51955,49494
51955,29921
51955,34882
51955,54413
51955,57029
51955,39754
51955,34060
51955,44685
51955,51208
51955,39789
51955,46423
51955,29460
51955,37092
51955,38745
15233,53249
15233,40834
29566,54300
976,38373
976,52784
38373,52371
38373,55796
38373,52348
38373,56353
38373,52213
38373,54390
38373,56142
17314,54058
17314,38262
17314,40285
24251,33838
24251,52916
33838,54081
33838,52342
15951,53132
15951,38738
15951,52306
15951,53170
15951,52785
15951,39560
15951,52864
53132,43125
53132,43139
53132,48310
53132,32517
53132,37218
53132,33267
53132,34187
53132,36864
53132,33612
53132,34479
53132,57413
53132,46030
53132,49147
53132,35109
53132,37432
53132,41588
53132,50767
17991,53803
17991,53846
17991,53244
17991,53320
17991,32212
17991,51902
24677,52235
24677,51843
24677,30585
24677,52365
24677,53612
7965,52648
52648,47544
52648,33154
52648,48422
52648,29060
52648,37972
52648,51802
52648,56881
52648,57411
52648,50782
52648,36588
52648,31502
52648,47676
52648,43990
52648,45237
20169,53221
20169,49604
53221,31045
53221,40694
53221,46562
53221,50358
53221,57240
53221,39117
53221,50783
53221,31969
24896,32642
24896,51918
24896,49556
24896,34529
11850,51913
11850,47964
18741,52764
18741,42523
18741,47217
18741,53153
18741,30046
12884,53443
12884,39042
12884,47672
12884,33449
12884,52491
53443,42189
53443,37804
53443,47511
53443,37255
53443,48685
53443,48649
53443,54183
53443,54668
53443,50138
53443,39479
2271,37672
2271,51979
2271,38150
37672,54524
37672,52293
2528,38420
2528,52021
2528,47209
2528,40977
2528,44641
2528,36253
2528,48853
2528,52460
2528,35357
38420,52963
12238,29129
12238,53300
29129,52181
29129,52461
29129,56705
6968,51856
6968,47186
6968,40014
6968,51908
5597,42010
5597,53307
5597,53047
5597,44811
42010,57095
7073,43812
7073,53718
7073,53998
43812,56892
43812,52637
28786,53899
28786,44415
53899,43554
53899,37845
53899,33855
53899,55580
10823,28991
10823,52782
10823,47690
10823,32799
10823,52838
10823,40424
28991,53604
28991,52249
28991,53875
28991,53901
9607,53257
9607,53791
9607,41561
53257,44353
53257,37167
53257,42323
53257,36810
53257,43608
53257,51564
53257,57116
53257,54618
53257,33071
53257,48871
53257,30209
53257,41886
53257,29507
53257,48074
27898,29602
27898,52251
27898,52464
27898,53229
29602,56215
26544,40802
26544,54058
40802,56724
25754,49815
25754,52799
49815,51851
49815,57284
40130,54882
40130,52226
21869,53865
21869,32951
53865,30913
53865,32923
53865,35738
53865,32296
53865,30762
53865,38912
53865,29053
53865,32822
53865,33921
53865,36282
53865,35303
53865,32899
53865,33039
53865,56415
53865,33903
53865,35555
53865,39921
53865,48242
53865,39209
53865,42469
53865,50032
53865,54640
53865,31729
53865,43662
53865,46383
53865,37413
53865,42416
53865,48198
15956,41229
15956,52208
41229,52637
4184,52420
4184,45425
4184,52827
4184,53801
52420,41304
52420,50303
52420,54648
52420,37078
52420,51218
15291,44663
15291,53935
15291,52228
44663,54431
19844,52888
19844,33810
52888,32014
52888,39030
52888,47148
52888,39706
52888,45002
52888,50276
52888,55543
52888,36389
52888,33391
6259,52492
6259,38103
6259,44075
52492,30980
52492,35251
52492,46431
52492,29140
52492,34259
52492,46459
52492,36400
52492,29509
52492,44863
52492,40351
52492,36260
52492,39969
52492,36063
52492,39621
52492,36977
52492,31849
52492,43726
52492,34825
52492,42415
52492,56616
52492,55970
52492,44708
52492,50407
52492,51244
52492,35395
52492,41566
52492,54808
52492,56183
52492,30721
52492,36110
52492,54979
52492,37442
52492,54738
52492,41039
52492,33418
52492,51132
52492,54588
52492,48400
52492,31642
52492,32225
52492,43994
52492,38249
52492,54823
52492,55101
52492,47465
52492,56272
1875,31618
1875,52225
31618,55833
31618,52712
16821,48433
16821,38415
16821,52016
16821,43286
48433,54913
24220,50480
24220,53136
50480,55635
10810,44920
10810,51863
10810,30845
44920,53679
1700,32351
1700,52948
1700,48885
1700,53100
32351,53694
33826,51932
33826,54760
13277,47889
13277,52928
13277,52853
47889,53485
8989,53269
8989,51603
53269,49960
53269,41257
53269,34940
53269,46345
53269,31198
53269,34611
53269,34453
53269,33205
53269,31896
53269,36418
53269,45432
53269,47979
53269,32633
53269,33615
53269,36921
53269,38618
53269,42880
53269,29937
53269,40111
53269,48108
53269,45416
53269,37510
53269,55131
53269,36603
53269,41333
53269,54791
53269,35779
53269,36803
53269,33460
53269,49450
53269,55748
53269,56222
53269,48857
53269,33039
53269,56590
53269,34633
53269,30419
53269,29174
53269,55005
53269,39157
53269,48089
53269,51578
53269,57286
53269,55251
53269,35533
53269,54548
53269,56467
32269,56221
32269,53522
15327,53582
15327,36332
15327,51674
15327,52672
15327,51890
14278,43591
14278,53887
14278,51952
14278,49803
14278,53499
43591,55300
43591,52187
43591,52573
13155,52098
13155,49116
13100,52868
13100,40047
52868,30185
52868,45662
52868,29907
52868,46600
52868,39187
52868,48331
52868,33175
52868,42381
52868,32514
52868,36306
52868,45663
52868,30883
52868,45012
52868,42204
52868,55655
52868,35477
52868,47855
52868,46987
52868,54267
52868,48711
52868,38871
52868,33773
52868,43869
17743,47750
17743,52713
47750,54042
3876,34075
3876,51907
3876,52018
3876,53023
34075,53047
34075,54489
2030,39918
2030,52603
2030,53369
2030,51890
2030,53285
2030,49532
2030,52798
2030,52384
2030,51948
39918,55871
19185,53493
19185,52399
19185,29022
19185,52019
11257,29965
11257,53172
29965,53675
29965,55501
24627,51924
24627,48092
24627,52182
24627,39946
24627,46880
24627,47255
24627,53832
24627,53752
24627,35646
51924,29965
51924,35177
51924,45274
51924,55159
51924,31358
7508,34404
7508,53731
34404,52891
8092,31186
8092,53456
8092,33451
8092,40860
8092,44753
31186,52409
7790,53612
7790,36126
7790,47764
7790,47839
7790,42746
7790,32365
7790,52465
7790,53929
7790,36663
7790,52854
18718,42241
18718,53603
18718,52995
42241,53544
9898,52132
9898,43185
52132,43257
52132,39108
52132,35712
52132,31993
52132,32866
52132,57004
52132,29760
52132,29449
21597,51837
21597,37058
21597,53201
51837,38655
51837,54781
51837,31608
14561,36396
14561,51883
14561,53241
14561,52785
36396,55422
21191,53807
21191,36529
44034,55186
44034,52626
19671,54070
19671,44335
54070,28918
54070,50131
54070,55250
54070,43496
27782,47473
27782,52376
27782,36453
47473,52053
25190,53384
25190,30074
20954,52289
20954,35640
20954,53726
17387,53298
17387,38992
53298,33467
53298,36707
53298,30977
53298,56956
25903,53055
25903,44615
16897,39551
16897,52274
16897,53387
39551,52689
10382,36152
10382,52751
10382,53809
10382,30871
10382,52963
10382,37881
10382,29796
36152,57302
10786,42455
10786,37870
10786,53302
10786,52569
10786,32699
10786,53752
42455,52934
12504,31239
12504,52686
12504,50168
12504,54022
12504,52233
12504,47283
31239,56495
31239,52500
17343,50251
17343,53302
17343,53511
17343,29090
17343,44719
17343,53481
17343,53559
17343,43570
50251,57476
18876,45279
18876,52766
45279,52507
18496,34136
18496,51859
18496,38641
34136,53383
14013,35351
14013,52608
35351,55068
4715,53207
4715,52855
4715,33396
53207,33816
53207,41671
53207,30996
53207,30751
53207,35230
53207,40042
53207,34670
53207,42217
53207,33957
53207,40302
53207,39757
53207,43392
53207,42706
53207,54808
53207,42206
53207,56885
53207,49172
53207,50086
53207,55924
53207,57021
53207,44469
53207,34004
53207,54602
53207,39200
53207,50355
53207,49434
53207,56804
53207,56983
53207,40659
53207,41380
53207,42908
53207,37535
53207,49329
53207,39292
53207,49806
53207,29452
53207,41839
53207,32086
53207,29164
53207,48707
10229,52439
10229,34016
52439,44004
52439,36987
52439,46285
52439,40445
52439,30631
52439,35877
52439,39816
52439,35668
52439,35934
52439,30293
52439,38729
52439,33064
52439,37469
52439,39493
52439,31292
52439,46344
52439,29590
52439,48175
52439,47641
52439,48713
52439,30317
52439,47928
52439,32246
52439,37175
52439,49108
24967,52032
24967,34250
52032,33118
52032,55948
28452,52713
28452,31528
52713,39121
52713,39634
52713,44621
52713,42639
52713,46086
52713,37449
52713,47578
52713,54391
52713,50697
52713,56880
52713,56682
52713,56900
52713,31167
52713,31338
52713,29946
9447,52115
9447,45003
9447,39128
52115,29248
52115,51353
52115,56957
10516,52579
10516,52418
52579,38188
52579,33604
52579,39772
52579,46046
52579,56090
52579,37386
25475,28809
25475,51928
28809,54889
10566,43884
10566,53133
43884,56901
17953,52243
17953,38861
17953,29286
17953,43862
17953,49869
17953,48986
17953,52171
17953,53455
17953,35489
9449,38234
9449,53502
38234,52009
25127,53727
25127,50606
53727,42205
53727,41476
53727,47125
53727,46341
53727,42748
53727,34825
53727,54211
53727,44550
53727,39240
53727,33188
9198,52252
9198,52100
9198,40741
9198,53507
9198,37993
9198,52827
9198,28865
9198,44644
9198,52138
9198,44992
9198,33013
13460,52414
13460,34104
13460,53794
13460,29899
13460,53604
52414,41545
52414,33998
52414,37548
52414,34075
52414,55745
52414,36894
52414,48845
52414,35962
52414,45717
52414,48162
52414,29189
13335,35972
13335,53235
13335,53839
968,52823
968,51027
52823,48072
52823,43417
52823,35233
52823,48022
52823,48830
52823,35732
52823,34991
52823,48307
52823,55501
52823,57161
52823,29929
52823,37747
52823,39079
52823,35629
4260,50231
4260,52071
4260,52128
50231,52798
25925,38196
25925,52580
25925,52738
25925,49015
38196,54907
5128,53587
5128,45631
1238,48693
1238,52352
1238,52467
1238,47629
1238,53273
1238,52831
1238,54127
1238,37789
48693,56741
22018,53308
22018,47412
53308,29831
53308,36417
53308,35552
53308,30028
53308,28846
53308,49789
53308,36347
53308,35683
53308,33940
53308,55218
53308,56558
53308,49806
53308,36808
53308,39133
53308,30824
53308,37067
53308,44754
53308,41228
53308,39106
53308,55822
53308,40279
53308,51031
53308,46841
25735,53126
25735,31689
53126,38194
53126,48750
53126,32872
53126,47786
53126,47571
53126,49262
53126,41452
53126,38117
53126,43317
53126,34499
53126,41892
53126,39726
53126,38884
53126,37085
53126,37779
53126,33959
53126,41222
53126,31284
53126,40954
53126,37419
53126,36496
53126,37953
53126,30238
53126,30191
53126,55507
53126,42029
53126,49091
53126,32392
53126,50883
53126,32784
53126,43776
53126,44907
53126,37121
53126,40214
53126,36809
53126,49337
53126,51340
53126,40447
53126,48177
53126,43363
53126,43648
53126,33623
53126,39488
53126,40635
1657,52368
6740,40778
6740,53965
40778,55916
40778,52544
40778,53411
6761,52265
6761,39657
6761,41325
6761,52050
6761,44067
6761,36821
6761,52644
6761,47707
52265,43840
52265,31160
52265,55205
24725,29091
24725,51884
24725,53293
24725,52346
29091,53129
29091,55189
20101,52133
20101,46622
20101,54134
52133,43665
52133,44393
52133,48244
52133,31934
52133,56655
7907,51936
7907,44703
7907,47269
7907,53910
7907,53722
7907,52966
25336,34645
25336,52261
25336,52974
25336,33462
25336,52178
25336,53024
34645,57136
1787,45751
1787,54025
1787,33298
1787,47983
45751,52447
45751,53086
124,40230
124,49581
124,52965
124,53749
124,52421
124,52426
124,54080
124,52026
40230,52779
19867,52470
19867,29262
19867,52622
19867,53490
19867,49419
2950,51861
2950,53252
2950,49908
2950,53772
2950,54036
51861,43995
51861,45751
51861,40843
51861,43776
51861,45262
51861,55118
51861,44572
51861,56518
51861,42541
51861,30332
51861,55536
51861,49433
9623,52725
9623,38502
52725,44870
52725,33210
52725,33853
52725,32224
52725,49590
52725,28898
52725,46699
52725,45188
52725,50665
52725,36095
52725,47894
52725,43328
52725,55678
52725,55450
52725,32883
52725,38178
52725,55531
52725,31177
52725,49491
52725,31866
52725,45745
52725,34564
17855,52038
17855,32243
52038,31744
52038,48830
52038,49785
52038,34775
52038,41271
52038,31294
52038,44105
52038,33629
52038,39677
52038,36668
52038,39553
52038,43437
52038,32212
52038,32319
52038,35769
52038,32754
52038,35213
52038,40015
52038,34758
52038,45060
52038,32758
52038,55073
52038,55936
52038,41686
52038,51400
52038,56980
52038,42106
52038,47962
52038,50054
52038,30318
52038,32228
52038,48851
52038,37578
52038,34783
52038,50804
52038,33327
52038,51717
52038,33166
52038,48973
52038,33403
52038,40486
52038,41857
52038,57477
52038,47894
52038,54685
24994,53188
24994,50639
24994,37910
24994,52665
12811,45687
12811,53297
12811,36672
45687,54104
22794,37629
22794,52594
37629,56971
37629,55194
25391,53439
25391,52207
25391,52632
25391,41386
53439,30874
53439,46968
53439,32138
53439,54708
53439,36045
53439,56613
53439,49236
53439,55500
53439,32540
18587,52376
18587,42396
18587,52515
52376,31550
52376,46212
52376,32798
52376,50421
52376,48423
1768,53260
1768,39438
53260,29139
53260,56070
53260,36077
53260,46470
21073,53851
21073,30060
22910,52979
22910,46937
52979,43905
52979,41544
52979,54759
52979,46864
52979,38453
697,53358
697,32434
53358,45488
53358,47665
53358,56721
53358,33843
15770,53412
15770,34989
15770,52254
15770,53296
15770,53077
15770,29505
21870,45377
21870,51886
21870,53035
21870,49352
21870,52795
21870,31398
21870,45517
45377,54408
11218,53265
11218,37638
11218,52946
11218,51858
11218,46781
37962,54245
27829,52315
27829,29457
27829,52968
27829,52644
27829,53955
23033,52714
23033,50801
23033,54060
23033,33891
23033,53735
41892,56453
41892,52508
10908,53307
10908,41165
10908,53423
24672,38929
24672,54064
38929,53624
38929,57215
24715,52250
24715,43134
24715,32966
52250,44598
52250,40013
52250,35269
52250,37152
52250,28898
52250,35577
52250,49254
52250,30910
52250,54914
52250,37654
52250,32651
7352,44536
7352,52239
44536,52527
44536,53046
26890,52199
26890,30770
26890,53035
52199,42167
52199,40066
52199,45876
52199,31740
52199,34090
52199,42144
52199,40305
52199,38180
52199,31494
52199,50192
52199,51819
52199,37360
52199,43301
52199,30547
52199,47257
52199,43685
52199,43990
52199,43942
52199,28989
52199,47563
52199,44408
52199,39370
52199,36285
52199,43956
52199,31945
52199,43506
52199,41315
52199,47388
52199,46568
52199,51585
52199,40976
52199,37105
52199,51791
52199,48385
52199,45769
52199,47600
52199,38988
52199,35777
52199,31003
52199,54748
52199,39953
52199,51295
52199,43181
52199,55020
52199,46688
52199,34936
52199,57341
52199,45674
52199,50995
52199,34566
52199,56319
52199,40471
8386,34674
8386,52500
34674,56026
1917,30354
1917,52426
1917,53358
1917,51892
30354,52591
8481,38742
8481,52501
8481,53968
8481,43737
8481,52689
38742,55443
2518,53362
2518,34575
1437,49589
1437,52541
1437,41914
1437,53126
49589,53514
17728,53520
17728,53065
17728,33276
17728,53039
53520,47273
53520,48450
53520,36032
53520,32893
20694,53534
20694,33772
20694,52605
53534,40444
53534,57455
715,41111
715,52930
715,50165
41111,52035
9454,53460
9454,29231
9454,51851
24464,39506
24464,52332
24464,28889
39506,56978
21345,52489
21345,45155
21345,53786
21345,37152
52489,29385
52489,35007
52489,33892
52489,46494
52489,44251
52489,38914
52489,48232
52489,39174
52489,41068
52489,30510
52489,45489
52489,34193
52489,44464
52489,28989
52489,44673
52489,47796
52489,31474
52489,45203
52489,55280
52489,35033
52489,56120
52489,31703
52489,43642
52489,47595
52489,44184
52489,39767
52489,56364
52489,50032
52489,54245
52489,57148
52489,37173
52489,45225
52489,47063
52489,35676
52489,55370
52489,41689
52489,32357
2760,46533
2760,53875
2760,41131
2760,52358
2760,50690
2760,53265
2760,38046
46533,54607
46533,54277
46533,52842
46533,57118
11242,52949
11242,53161
11242,52437
11242,45901
11242,52777
11242,54039
11242,38651
11242,51153
11242,52186
11242,52659
11242,36731
11242,52306
11242,34013
11242,52952
11242,53374
15494,52593
15494,46705
23604,53598
23604,52655
23604,29233
23604,34575
53598,43390
53598,45848
53598,45395
53598,29509
53598,35747
53598,51607
53598,49023
53598,46823
53598,35496
53598,29346
53598,55389
53598,47869
53598,54499
53598,35779
53598,31296
53598,54462
53598,50852
53598,55523
53598,44372
53598,38415
53598,45418
53598,29367
16997,50625
16997,52009
50625,52831
43372,52841
1844,51997
1844,42282
1844,52493
1844,53602
10471,53371
10471,40019
6120,48706
6120,54118
48706,53444
21802,43692
21802,52842
21802,52996
21802,36834
