Source,Target
52415,39441
52415,39453
52415,30366
52415,50626
52415,35812
52415,44397
52415,57555
52415,33677
52415,55854
52415,49647
52415,39105
52415,29507
52415,57311
52415,45015
52415,56451
52415,41783
52415,42912
52415,56411
52415,44714
21245,30253
21245,52507
21245,52887
21245,49894
30253,56992
26787,50373
26787,52239
26787,52083
26787,53384
50373,51860
13382,54038
13382,42594
13382,35836
13382,47396
24166,52872
24166,33763
52872,43400
52872,48813
52872,30962
52872,51040
52872,50981
52872,50147
52872,42017
52872,42892
52872,47345
52872,41904
52872,32140
52872,31197
52872,39515
52872,57440
52872,55960
52872,35406
52872,42488
52872,41532
21386,35539
21386,52601
21386,54090
21386,52497
35539,57465
1857,29876
1857,52579
29876,53428
29876,54590
29876,53962
29876,53356
6264,53624
6264,33611
6264,41029
53624,49520
53624,40710
53624,56497
53624,57088
26883,51340
26883,52645
51340,52490
51340,54073
19653,35789
19653,53816
19653,39052
19653,53483
19653,52644
19653,42977
35789,54387
2548,39138
2548,53016
39138,56574
4655,53604
4655,36829
4655,52044
896,37693
896,44835
896,53871
896,43643
896,33658
37693,53700
21332,49064
21332,53472
49064,52026
22751,51912
22751,51277
22751,51873
51912,32289
51912,41605
51912,33193
51912,54505
19980,53812
19980,31623
53812,34190
53812,48642
53812,55829
9960,37263
9960,53926
9960,51551
9960,47326
9960,36528
9960,43581
9960,39907
9960,52462
9960,53701
9960,53516
9960,34795
9960,48309
9960,53125
9960,44023
9960,52415
9960,39376
9960,53551
9960,33770
9960,52924
9960,51871
9960,53026
9960,54107
9960,52719
9960,52047
9960,53934
9960,53280
9960,42995
37263,56099
37263,52765
5371,43817
5371,53245
43817,52166
46043,57519
24915,52310
24915,49641
24915,31533
24915,40996
52310,33024
52310,50288
52310,40910
52310,56037
52310,31435
9070,53093
9070,51403
53093,30989
53093,48678
53093,57048
504,48283
504,53793
504,51913
48283,55446
48283,52675
47035,53514
44976,54134
44976,56773
10963,52468
10963,41398
10963,40814
37141,54806
49675,55284
49675,53326
8251,52240
8251,53084
8251,52012
8251,49097
8251,53837
8251,51112
8251,52135
8251,49101
8251,38462
16162,48345
16162,53134
48345,55262
48345,51952
46320,56485
46320,52860
25410,32206
25410,52610
25410,53563
25410,54132
25410,53300
25410,51777
25410,40243
25410,53099
25410,52879
25410,53360
25410,52478
25410,51434
32206,55392
32206,52690
39057,53044
8044,52362
8044,44555
52362,49831
52362,40975
52362,33798
52362,48699
52362,43744
52362,31668
52362,36100
52362,29064
52362,39281
52362,56762
52362,36287
52362,55988
52362,43745
52362,43498
52362,47742
52362,50553
52362,49297
52362,57429
52362,31015
19403,48509
19403,53413
19403,30397
19403,47727
19403,43394
19403,52360
48509,54082
48509,56035
48509,53772
193,53104
193,49727
28046,31070
28046,52219
31070,56731
19579,43117
19579,52070
19579,36276
43117,55225
43117,54601
43117,52069
43117,53698
1026,53799
1026,31494
53799,50607
53799,32966
53799,29872
53799,54767
53799,50932
53799,46835
53799,51675
699,53127
699,43509
53127,40212
53127,35928
53127,40984
53127,32401
53127,42084
53127,56446
53127,54880
11322,46180
11322,52032
11322,53365
11322,52181
11322,46779
11322,54108
11322,41908
11322,53354
11322,52323
11322,53825
46180,54528
46180,52628
3133,52249
3133,47700
3133,52155
3133,52142
52249,40188
52249,56834
52249,30641
8897,52080
8897,29798
8897,50691
8897,53856
8897,33500
8897,53905
8897,52976
8897,31891
52080,47241
52080,45700
52080,45196
52080,41196
52080,40501
52080,56822
52080,36372
9060,53318
9060,37384
9060,51874
53318,31666
53318,43281
53318,47918
53318,37174
53318,36944
53318,56383
53318,36124
53318,50263
53318,28998
14379,37217
14379,51849
14379,53530
14379,45389
37217,56625
37217,52478
17240,53416
17240,43046
17240,53753
53416,46940
53416,39299
53416,36344
53416,37341
53416,31312
53416,46170
53416,42140
53416,43616
53416,36595
53416,47139
53416,37388
53416,34805
53416,28937
53416,34008
53416,37624
53416,45572
53416,31187
53416,28796
53416,36459
53416,32184
53416,37330
53416,39946
53416,45491
53416,51671
53416,51708
53416,40144
53416,46703
53416,48753
53416,30152
53416,47908
53416,56362
53416,29822
53416,37869
53416,29452
53416,49522
53416,32320
53416,32085
53416,48289
53416,38752
53416,44247
53416,30321
53416,55401
53416,49653
53416,42106
53416,37268
53416,44642
24874,44694
24874,52541
24874,45862
44694,53230
10669,53101
10669,33924
53101,33972
53101,55193
9074,47130
9074,52463
9074,40444
47130,53736
47130,57123
8206,34078
8206,54122
8206,50677
8206,52839
8206,53707
8206,52656
34078,57141
34078,53287
15660,41807
15660,53775
15660,54025
15660,52094
15660,52778
15660,53779
15660,52012
15660,51957
15660,33568
15660,53862
15660,53562
15660,54032
15660,52907
41807,57446
2515,51857
2515,47395
51857,34872
51857,51805
51857,30990
51857,30468
51857,43736
51857,55901
51857,39540
51857,40815
51857,44278
51857,51305
11947,54075
11947,49908
26591,53644
26591,33387
53644,34538
53644,48914
53644,48954
53644,29712
53644,35506
53644,29544
53644,36625
53644,57307
53644,39178
53644,28967
53644,40687
26565,37045
26565,53462
37045,54767
12547,52620
12547,32576
12547,48471
24020,52684
24020,46101
52684,48348
52684,37976
52684,46117
52684,37050
52684,51188
52684,29687
52684,44407
52684,42445
52684,57575
52684,41801
52684,34119
52684,47816
52684,30028
52684,57208
52684,41133
52684,36441
16446,53276
16446,33541
23531,53588
23531,53783
23531,41813
23531,54108
53588,41163
53588,33726
53588,50105
53588,40819
53588,44634
53588,49661
53588,32832
53588,33576
53588,33696
53588,49040
53588,49570
53588,42407
53588,45758
53588,34288
53588,50892
53588,33250
53588,50160
53588,34966
53588,46272
53588,37086
53588,47055
53588,33938
53588,35294
53588,49124
53588,36093
53588,57437
53588,39878
53588,56949
53588,55154
53588,45468
53588,48898
53588,47982
53588,42398
53588,51407
53588,54316
53588,41371
53588,37848
53588,31274
53588,57013
53588,41013
53588,34435
53588,36998
53588,46814
53588,48441
53588,55105
53588,49545
53588,46116
53588,57264
53588,32645
53588,47141
53588,37551
53588,34611
53588,32538
53588,38991
53588,57132
53588,50341
53588,39581
53588,39217
53588,30943
53588,28810
22133,45990
22133,52416
22133,45906
22133,39188
22133,52483
45990,53790
45990,54780
45990,54608
45990,54019
22530,51988
22530,31439
22530,30748
45247,53501
21840,34140
21840,53854
21840,52883
34140,52314
20117,49707
20117,53570
49707,53082
49707,56834
22394,52432
22394,39163
22394,52784
22394,51105
22394,53246
22394,31628
22394,39979
22394,53591
22394,51863
22394,52309
52432,50257
52432,32382
52432,37841
52432,47168
52432,32318
52432,29254
52432,36173
52432,35778
52432,32525
52432,50929
52432,40541
52432,36270
52432,46776
52432,44547
52432,37915
52432,39483
52432,47727
52432,32160
52432,41133
52432,40617
52432,37566
52432,36057
52432,54734
52432,39057
52432,49776
52432,50838
52432,38569
52432,42936
52432,44597
52432,39236
52432,38381
52432,32472
52432,51823
52432,29634
52432,39915
52432,45145
52432,32949
52432,48934
52432,45631
52432,34755
52432,55073
52432,40249
52432,42730
23348,45282
23348,53833
23348,53256
23348,41929
23348,52680
23348,53606
45282,55300
45282,56938
45282,51875
1670,33179
1670,52693
1670,41292
1670,52179
33179,52114
3329,29638
3329,53099
10677,54078
10677,37200
10677,52841
10677,29675
15157,53493
15157,45530
15157,52908
53493,50889
53493,30700
53493,48969
53493,32490
53493,30420
53493,49475
53493,38141
53493,42441
53493,50406
53493,38568
53493,28894
53493,56780
53493,29611
53493,30377
53493,32934
53493,55681
53493,49847
53493,29098
53493,28952
22513,51882
22513,50362
22513,51933
22513,36513
22513,52530
22513,54070
22513,52194
22513,34396
51882,49292
51882,49145
51882,54303
51882,51774
51882,30266
51882,38671
49292,53134
49292,56271
10509,49762
10509,53085
49762,53885
28271,53230
28271,51090
53230,42582
53230,32618
53230,36651
53230,43134
53230,55634
53230,39550
21277,53819
21277,30837
3191,52440
3191,49186
52440,35631
52440,46776
52440,45987
52440,34752
52440,29720
52440,43179
52440,55613
52440,42562
52440,49225
52440,32606
52440,43110
52440,41965
1675,45879
1675,52330
1675,50681
45879,53991
45879,54679
5255,52510
5255,52008
5255,52521
5255,53334
5255,54021
5255,47624
5255,42007
5255,54037
5255,32755
5255,52740
5255,30032
5255,44188
5255,34173
5255,52096
5255,53834
5255,52420
5255,53451
5255,48842
5255,54124
5255,53073
5255,53578
5255,52472
52510,41156
52510,45187
52510,39191
52510,33845
52510,29961
52510,38317
52510,47421
52510,46188
52510,55027
52510,56821
52510,36284
52510,44735
12160,52873
12160,52551
12160,36052
12160,53475
12160,48657
12160,52473
12160,53685
12160,51615
12160,52793
12160,53301
9363,47488
9363,52307
9363,53271
9363,33948
9363,42029
9363,52118
9363,52499
47488,56820
28381,51085
28381,53314
51085,52768
5567,53820
5567,42417
5567,34085
17441,47193
17441,52533
17441,53101
47193,57223
47193,52444
6551,52469
6551,47798
6551,39852
52469,35893
52469,50733
52469,54866
16174,52310
16174,33596
16174,52402
721,51039
721,54041
51039,52865
176,52554
176,47800
52554,48841
52554,44629
12544,42901
12544,52952
42901,56719
42901,52525
4487,42853
4487,45451
4487,53954
42853,51915
42853,52497
42853,57227
3999,47281
3999,53440
3999,52119
47281,52581
39811,52653
14864,52728
14864,31972
14864,52895
14864,37114
14864,52872
14864,53879
14864,53682
52728,39578
52728,46696
52728,32846
52728,46401
52728,38331
52728,54924
52728,47709
12811,45687
12811,53297
45687,57260
45687,54104
41776,51842
12675,52925
12675,36267
7767,35269
7767,52475
35269,52237
16119,53769
16119,44707
16119,53063
16119,52881
16119,38751
16119,51947
16119,28803
53769,34363
53769,38062
53769,41759
53769,56975
53769,42759
53769,44673
53769,55265
53769,43234
53769,35992
53769,36043
4101,41726
4101,53976
41726,52360
11015,53564
11015,46512
11015,52448
11015,44478
11015,44803
11015,51869
11015,51838
11015,32391
11015,35757
11015,36730
12704,52683
12704,44694
12012,52311
12012,51802
12012,51966
20589,53295
20589,38447
53295,46932
53295,34833
53295,33002
53295,43937
53295,36368
53295,42760
53295,43838
53295,41934
53295,43607
53295,32246
53295,34951
53295,36526
53295,48380
53295,49102
53295,57132
53295,47699
53295,46283
53295,47270
53295,44033
53295,37764
53295,40349
53295,28845
53295,31999
53295,34544
53295,46469
53295,29582
53295,55824
53295,48650
53295,56471
53295,45617
53295,54341
14505,53061
14505,44830
14505,33417
14505,31482
14505,42808
15540,51837
15540,49054
15540,31677
51837,38655
51837,42707
51837,49659
51837,54781
51837,55172
51837,33953
23567,39913
23567,52476
23567,53363
39913,55331
39913,54020
23528,41438
23528,43926
23528,52438
41438,52865
21031,52950
21031,35648
21031,54085
23159,54040
23159,33791
54040,45494
54040,30726
54040,36287
54040,43561
54040,42477
54040,50862
54040,42684
54040,33874
54040,46116
54040,47523
54040,34051
54040,49606
54040,33112
54040,34712
54040,32192
54040,39572
54040,39231
54040,54170
54040,57001
54040,36983
54040,44216
54040,30463
54040,34337
54040,54557
54040,49066
54040,45641
54040,47469
54040,29513
54040,32580
54040,48662
13406,52325
13406,42841
3925,29944
3925,52689
3925,53926
3925,40249
29944,54347
22699,52650
22699,37689
22699,53237
10551,53997
10551,49100
10551,52415
10551,52838
10551,52244
10551,49254
53997,43260
53997,46882
53997,33673
53997,30294
53997,37054
53997,29067
1984,53525
1984,44677
1984,53895
53525,42850
53525,47929
53525,44973
53525,48783
53525,36824
53525,40122
53525,35944
53525,29643
53525,45897
53525,41740
53525,56310
53525,40849
53525,45564
53525,55990
53525,55249
53525,49978
53525,44527
53525,54935
1158,53717
1158,53267
1158,52173
1158,35607
53717,47724
53717,50346
53717,55386
53717,45118
24363,53622
24363,37016
53622,46661
53622,50284
53622,48476
53622,30454
53622,33573
53622,39475
53622,56094
53622,47221
53622,42253
9241,36466
9241,52793
9241,34300
9241,31074
9241,53404
9241,53207
9241,53480
9241,52097
9241,49954
9241,51864
36466,55796
36466,53197
9210,51831
9210,46948
9210,53747
9210,46929
9210,53150
9210,54093
9210,53664
9210,35666
9210,29174
9210,53620
9210,52339
9210,52611
9210,53110
9210,54039
9210,53290
9210,52851
9210,35311
9210,52204
9210,49189
9210,37499
9210,52443
9210,50332
9210,52426
9210,43129
9210,29453
9210,33263
51831,44814
51831,40823
51831,44913
51831,32083
51831,43719
51831,48718
51831,57277
51831,42917
51831,57331
51831,55995
51831,45504
51831,42981
51831,38365
51831,49830
51831,38721
51831,55641
51831,48574
51831,56309
51831,50635
51831,32567
51831,46645
51831,40442
51831,33983
51831,38556
51831,34375
51831,49121
22301,43732
22301,52077
22301,31065
22301,53214
22301,33834
22301,46221
43732,53340
13964,36468
13964,52042
36468,57168
27525,48020
27525,53396
27525,52527
27525,44797
48020,55121
15158,31846
15158,52232
15158,48081
15158,29831
15158,52125
15158,48147
15158,53018
31846,57050
31846,52097
31846,51864
7297,53102
7297,29503
53102,38920
53102,36727
53102,39325
53102,29442
53102,50311
53102,49465
53102,34015
53102,44360
53102,30663
53102,32109
53102,42415
53102,40383
53102,36519
53102,57307
53102,33221
53102,44234
53102,48051
53102,56396
53102,57416
53102,45545
53102,56038
53102,56701
53102,57027
53102,56475
53102,34211
53102,48539
53102,29119
53102,55044
53102,51692
53102,34218
53102,51815
53102,50882
53102,56583
53102,50930
53102,49361
23789,51047
23789,53062
51047,52679
24041,53162
24041,42080
24041,52188
24041,31663
24041,53133
24041,52827
24041,52211
24041,52185
24041,28976
24041,53646
24041,52657
24041,50998
27665,53418
27665,49705
27665,52356
27665,50819
53418,41128
53418,32094
53418,49455
53418,44256
53418,50842
53418,31620
53418,44385
53418,41529
53418,34721
53418,56395
53418,35343
53418,35580
53418,46131
53418,47642
26045,52529
26045,40112
26045,43029
26045,51850
12642,52466
12642,51914
12642,51444
12642,46303
52466,46913
52466,42793
52466,55186
6776,52369
6776,41552
6776,52375
6776,38536
6776,53274
52369,44785
52369,43161
52369,36698
52369,32604
52369,49167
52369,37003
52369,39972
52369,37193
52369,41247
52369,51427
52369,38281
52369,56465
52369,57372
52369,31381
52369,48176
52369,51482
52369,55773
52369,29243
52369,42438
52369,38460
52369,44897
52369,45607
26637,46961
26637,52087
46961,53183
21750,51466
21750,53002
21750,52755
21750,31657
51466,52750
40188,53242
40188,56179
16368,52567
16368,47226
16368,33670
16368,53497
52567,45530
52567,38578
52567,31430
52567,47786
52567,54867
52567,50123
13120,33771
13120,41607
13120,52550
13120,51995
33771,52914
2819,53831
2819,42103
53831,45050
53831,51618
53831,32335
53831,33563
53831,47319
53831,35589
53831,51312
53831,57547
53831,43851
53831,30870
53831,38536
53831,40297
53831,57181
53831,51653
53831,55459
27684,29476
27684,54018
29476,54719
5507,52308
5507,32628
52308,40697
52308,30345
52308,55301
52308,47025
19718,37073
19718,52345
24421,50222
24421,53845
50222,52075
9208,53191
9208,35506
9208,53644
7251,29444
7251,51953
7251,37520
7251,53083
29444,53430
19316,52740
19316,34392
52740,30916
52740,46803
52740,41755
52740,31464
52740,42159
52740,47997
52740,43549
52740,51080
52740,48364
52740,54470
52740,57288
52740,37579
52740,37925
52740,43358
52740,55456
52740,47785
52740,42196
52740,49647
17775,53045
17775,47307
17775,34635
17775,54095
17775,54016
17775,31638
17775,40611
17775,53174
17775,40980
17775,52070
1597,39743
1597,52173
39743,52676
3701,50097
3701,51840
50097,51899
25463,54094
25463,48581
54094,38437
54094,42418
54094,43293
54094,46544
54094,34975
54094,45674
54094,45015
54094,29989
54094,35475
54094,41808
54094,47498
54094,54526
54094,48152
54094,30341
54094,40436
54094,42821
54094,31694
54094,39770
27961,53082
27961,33845
27961,52412
10496,44798
10496,53164
10496,52339
44798,53978
12350,53204
12350,52380
12350,33283
53204,46473
53204,39480
53204,39921
53204,33360
53204,54938
22511,52742
22511,54117
52742,43646
52742,32143
52742,39675
52742,37736
52742,47675
52742,46798
52742,32782
52742,48148
52742,39106
52742,39984
52742,47131
52742,46872
52742,34368
52742,45186
52742,41791
52742,55590
52742,31244
52742,33964
5701,51936
5701,39436
51936,38705
51936,38143
51936,41327
51936,57021
51936,49002
15160,52137
15160,42475
15160,39606
15160,52850
15160,45455
52137,51438
52137,56545
52137,35274
52137,30424
52137,34614
11309,29658
11309,53569
29658,53138
47922,53205
47922,57463
5407,53795
5407,49399
5407,53367
5407,47562
53795,37085
53795,37769
53795,40555
53795,35525
53795,42424
53795,45744
53795,48860
53795,29309
53795,33266
53795,39922
53795,36254
53795,37669
53795,55444
53795,55982
53795,54902
53795,46448
53795,54491
53795,54965
53795,57521
53795,56518
53795,54409
53795,34413
10582,52174
10582,48891
52174,41625
52174,35458
52174,35437
52174,37957
52174,37768
52174,41534
52174,50117
52174,48331
52174,31485
52174,35355
52174,34524
52174,34884
52174,48860
52174,46789
52174,56193
52174,38252
52174,44038
52174,47699
52174,30352
52174,28809
52174,40402
52174,56767
52174,30135
52174,39840
52174,47515
52174,35911
52174,39948
52174,48236
52174,57090
52174,42714
52174,40582
52174,35459
52174,43095
52174,36317
52174,30114
52174,57229
8995,33797
8995,51894
8995,28824
8995,37346
8995,52223
8995,52289
8995,53250
33797,51880
33797,55606
2169,53967
2169,37686
53967,36590
53967,41506
53967,42445
53967,48190
53967,33052
53967,49628
53967,43932
53967,48182
53967,38160
53967,41581
53967,54811
53967,55467
53967,57042
53967,41788
53967,36451
53967,49288
53967,40047
16245,52885
16245,45156
16245,53457
52885,44631
52885,48917
52885,54885
14216,52515
14216,38443
52515,49117
52515,42453
52515,31488
52515,32840
52515,49316
52515,49167
52515,39051
52515,56113
26208,51326
26208,53086
26208,53372
26208,43441
26208,53256
51326,54921
3197,31634
3197,53988
31634,54875
26707,42027
26707,53182
26707,37661
26707,52801
26707,33394
42027,53502
42027,52826
42027,55760
19030,41774
19030,41203
19030,53396
41774,54760
6818,54068
6818,52380
6818,50618
54068,35766
54068,38423
54068,42216
54068,47631
54068,39055
54068,49815
54068,30349
54068,40558
54068,50602
54068,46925
54068,39321
54068,46253
54068,33256
54068,36794
54068,50093
54068,49547
54068,41811
54068,43207
54068,45644
54068,35853
54068,43924
54068,54860
54068,32692
54068,54411
54068,57095
54068,30219
54068,49155
54068,35105
54068,39710
54068,33251
54068,38555
54068,42624
54068,56315
54068,44325
54068,30191
54068,38531
54068,40668
54068,29379
54068,44588
3202,52914
3202,48161
3202,45532
12373,51883
12373,45809
12373,36274
51883,45121
51883,32991
51883,38004
51883,48929
51883,33958
51883,33651
51883,48754
51883,41609
51883,54701
51883,56160
51883,55092
51883,56747
51883,45815
51883,36142
51883,31821
12918,32303
12918,53666
12918,52489
32303,54464
20732,43561
20732,30089
20732,52488
43561,56955
4637,48014
4637,52213
4637,53050
4637,38775
4637,52931
48014,54809
16603,53698
16603,52555
16603,45513
16603,40156
16603,53420
16603,53522
16603,52425
16603,52668
16603,52852
16603,53402
16603,31893
3522,53105
3522,41575
53105,49941
53105,38226
53105,45845
53105,50215
53105,54329
53105,42318
53105,55530
53105,37669
53105,55664
53105,55053
5174,53462
5174,29124
5174,45317
53462,51709
53462,42816
53462,40151
53462,31373
53462,29035
53462,46704
53462,56869
53462,43419
53462,34939
53462,28953
53462,30377
9162,52124
9162,28991
9162,51913
9162,51842
9162,45143
9162,53148
9162,52101
9162,52568
52124,49760
52124,42387
52124,30300
52124,31060
52124,48624
52124,51815
52124,49964
52124,35031
52124,47909
52124,56017
52124,33667
52124,36281
52124,49625
52124,33776
52124,42752
52124,34524
52124,50062
52124,57536
52124,33369
52124,45127
52124,36779
52124,51724
52124,50771
52124,49865
52124,32288
52124,32520
17889,53591
17889,38126
53591,49300
53591,28800
53591,30306
53591,38963
53591,57077
25963,38268
25963,52100
25963,52858
25963,52857
25963,53233
25963,36346
25963,53945
38268,55564
38268,53568
7494,53681
7494,52871
7494,53084
7494,53864
7494,34908
6177,48830
6177,52257
6177,52948
6177,50891
6177,30418
6177,34609
6177,52876
6177,47647
31792,57395
21651,34453
21651,53572
21651,44921
34453,53410
20423,51867
20423,51386
51867,39762
51867,46204
51867,30080
51867,49707
51867,32490
51867,57291
51867,29464
51867,56962
51867,56480
51867,44628
51867,33057
28598,46474
28598,52241
28598,52963
28598,52192
46474,53790
15863,53680
15863,44021
15863,52793
23201,51907
23201,51968
23201,38102
20530,53586
20530,40389
20530,36140
20530,54006
20530,53417
20530,52445
20530,48060
20530,52020
20530,40383
17287,48269
17287,53441
17287,51645
48269,55794
5555,53012
5555,30851
53012,49299
53012,48785
53012,33735
53012,38140
53012,29498
53012,43849
53012,30827
53012,55126
53012,47888
53012,54528
53012,43934
53012,47631
53012,32559
53012,49676
53012,31085
53012,31198
20694,53934
20694,33772
53934,31143
53934,35716
53934,54277
53934,54743
53934,44222
53934,56676
53934,32842
53934,29598
53934,41160
4566,53964
4566,46311
53964,47858
15345,53451
15345,49999
22675,35936
22675,52146
22675,52725
22675,35442
35936,55217
13976,30945
13976,53850
13976,53320
13976,50690
13976,37133
13976,46226
30945,55727
10980,31943
10980,52160
10980,52260
10980,53152
10980,53667
31943,53384
6675,42917
6675,53542
6675,54132
6675,53900
42917,55571
3949,52484
3949,47590
23955,53622
23955,31502
23955,52996
3127,52334
3127,46784
5658,52875
5658,50010
5658,34911
52875,29213
52875,30631
52875,43366
52875,39857
52875,31202
52875,56305
52875,44349
52875,32626
52875,48281
52875,47229
52875,33539
52875,31510
52875,46643
8727,29387
8727,37852
8727,53120
8727,52163
8727,29073
8727,49409
8727,53136
29387,53187
11410,44833
11410,53073
11410,53742
11410,52843
11410,49472
11410,53301
11410,33457
11410,52808
11410,29611
11410,52187
44833,56410
44833,52655
5949,52794
5949,41843
52794,50748
52794,34211
52794,39116
52794,29099
52794,49324
52794,54901
52794,47891
52794,43877
20103,52430
20103,53256
20103,37018
703,53657
703,49535
703,53429
703,51578
703,52813
53657,43667
53657,49077
53657,34127
53657,35571
53657,55060
20278,52718
20278,38735
20278,51880
25915,47121
25915,52852
47121,54055
28989,51847
26071,50644
26071,33864
26071,53327
26071,43711
26071,53147
26071,51837
50644,52972
50644,57399
50644,53047
50644,52689
4085,53935
4085,44959
4085,53786
4085,38853
53935,31774
53935,30894
53935,46000
53935,34282
53935,33100
53935,41750
53935,54781
53935,30988
53935,55937
53935,46166
53935,49236
53935,36709
53935,50313
53935,49924
53935,44190
18651,54073
18651,45522
18651,28987
18651,45263
18651,53252
18651,52107
18651,52892
18651,52407
18651,54025
18651,47946
18651,29486
18651,31094
18651,51929
18651,53147
18651,52718
18651,53277
18651,53623
18651,40794
18651,53155
18651,52541
18651,49242
18651,53894
18651,52788
18651,54017
29762,57158
29762,52217
17543,53705
17543,39553
17543,38492
17543,52600
17543,37633
17543,52032
17543,53331
17543,53970
53705,30464
53705,51062
53705,30674
53705,44023
53705,57309
53705,37753
53705,41432
53705,39844
35631,53476
35631,54940
6603,52861
6603,53859
6603,43166
6603,43490
6603,52365
6603,53080
6603,53818
3081,51814
3081,53216
3081,53683
3081,53135
3081,41948
3081,53789
3081,48388
3081,48041
3081,37537
3081,34725
3081,37199
3081,52272
51814,54707
4381,52734
4381,37343
4381,51846
4381,53283
4381,41888
52734,39833
52734,50776
52734,45457
52734,37030
52734,32053
52734,35565
52734,51734
52734,40827
52734,30498
52734,40763
52734,36949
52734,31577
52734,30543
52734,37755
52734,37952
52734,35729
52734,46021
52734,29312
52734,49863
52734,37218
52734,49310
52734,46710
52734,57539
52734,37360
52734,55107
52734,29576
52734,44557
52734,54245
52734,50576
52734,33095
52734,50701
52734,38120
52734,35737
52734,41168
52734,48327
52734,56607
52734,38955
52734,38014
52734,50448
52734,32014
52734,55908
52734,31862
52734,47322
52734,38162
52734,45199
52734,42799
21627,45380
21627,53175
21627,52503
21627,52149
45380,56365
45380,53596
13852,38632
13852,51929
13852,54123
13852,51878
13852,50390
13852,41983
13852,53382
13852,52342
13852,49697
38632,56604
38632,54038
38632,52439
15981,53817
15981,52382
15981,51849
11375,52340
11375,43900
52340,47249
52340,34735
52340,55244
52340,35721
25688,53836
25688,48419
25688,41441
13867,53151
13867,39101
13867,46442
13867,52078
13867,32472
53151,44623
53151,36442
53151,33583
53151,51762
53151,41819
53151,54832
22069,52262
22069,38522
22069,37875
22069,44475
22069,53331
22069,53247
22069,32601
22069,53580
22069,49370
22069,52624
52262,34242
52262,48268
52262,33338
52262,28887
52262,35670
52262,47645
52262,41322
52262,33318
52262,39601
52262,29739
52262,29308
52262,56672
52262,48434
52262,34008
52262,35728
52262,47247
52262,36320
52262,33910
52262,47985
52262,54279
52262,43338
52262,38352
3964,42859
3964,30328
3964,52650
3964,31413
3964,50345
42859,52720
42859,51964
42859,55906
10358,51500
10358,53941
51500,56649
27068,47251
27068,51986
27068,52317
27068,51899
27068,51896
27068,53380
27068,39896
27068,41372
47251,52188
7373,34250
7373,51859
7373,36057
7373,52969
34250,55251
3871,43681
3871,53509
3871,53140
3871,47502
3871,53663
3871,53787
3871,52555
43681,53266
5777,35661
5777,52333
5777,51899
5777,32625
35661,56086
35661,52544
22407,29008
22407,53873
22407,47202
22407,41551
29008,55669
29008,53441
21730,48259
21730,53929
48259,52393
48259,52632
48259,56922
16264,31866
16264,53961
31866,53729
13578,52565
13578,38255
13578,53388
13578,53131
52565,45399
52565,43563
52565,38355
52565,31304
52565,42853
52565,34502
52565,37482
52565,35565
52565,35869
52565,56716
52565,40424
52565,56805
52565,55846
52565,49827
52565,29474
52565,56291
28125,28968
28125,51925
28968,52336
33329,52346
33329,53773
27204,51410
27204,52443
51410,54015
412,39123
412,53840
39123,51877
39123,57005
39123,52325
39123,51894
7721,52985
7721,43242
7721,42024
7721,53443
7721,37312
7721,52865
7721,36908
7721,53622
7721,53527
7721,53510
7721,45300
7721,46782
7721,52631
7721,52581
7721,42502
7721,52888
7721,53776
7721,38305
52985,28866
52985,49150
52985,40587
52985,34020
52985,50424
52985,55417
52985,32768
52985,35699
52985,39694
52985,47173
1547,40167
1547,53168
1547,53628
40167,53752
18214,51909
18214,31679
18214,34357
18214,52851
51909,49531
51909,28855
51909,48706
51909,35699
51909,41728
51909,39775
51909,41607
51909,37079
51909,30625
51909,36161
51909,35239
51909,45643
51909,40361
51909,32382
51909,49277
51909,32991
51909,57282
51909,44994
51909,37092
51909,37741
51909,36318
51909,33186
51909,42580
51909,50643
51909,56452
22644,54110
22644,29967
22644,51909
22644,48695
54110,39629
54110,38025
54110,47784
54110,31602
54110,44419
54110,54784
54110,55424
54110,34901
54110,33408
54110,56169
54110,29328
54110,37556
24953,52265
24953,39334
24953,53169
52265,43840
52265,30040
52265,36096
52265,51530
52265,42055
52265,28814
52265,34534
52265,47428
52265,43168
52265,50656
52265,38827
52265,38892
52265,30128
52265,40830
52265,32298
52265,45070
52265,30215
52265,37692
52265,46936
52265,47626
52265,39903
52265,30806
52265,38036
52265,33370
52265,55205
52265,50240
52265,39560
52265,56287
52265,56542
52265,34108
52265,54746
52265,51005
52265,29831
52265,56885
52265,28853
52265,49923
52265,54601
52265,46798
52265,39709
52265,48532
52265,30065
52265,47755
52265,51345
52265,41181
52265,57205
52265,48530
52265,40340
52265,55319
52265,45618
52265,43932
28442,40154
28442,52703
28442,44611
40154,54118
18391,53836
18391,53103
18391,41532
18391,54013
25867,50975
25867,51834
25867,38302
50975,56732
50975,54020
24096,52163
24096,50975
24096,53215
52163,51024
52163,35597
52163,47455
52163,31358
52163,48759
52163,50258
52163,40335
52163,38140
52163,43846
52163,57218
52163,34833
52163,34493
52163,29230
52163,51562
52163,30831
52163,30774
52163,34770
37927,55890
37927,56942
37927,53973
10361,54040
10361,49357
10361,31373
10361,52922
10361,52245
10361,29929
10361,32776
10361,47983
10361,30475
10361,37371
10361,51866
10361,32829
10361,53023
10361,53254
10361,54018
10361,53413
10361,52818
10361,53986
10361,38614
10361,53841
10361,44269
10361,42371
10361,53748
10361,52221
10361,52846
10361,36972
10361,52539
10361,30176
10361,30499
18085,53433
18085,46385
