Source,Target
52660,55496
52660,35332
52660,55357
52660,40040
52660,30296
52660,41875
52660,44359
52660,33193
52660,32703
52660,40681
52660,42297
52660,33364
52660,55917
52660,31937
52660,48965
52660,31221
52660,37257
52660,38096
788,37452
788,53718
37452,55607
16978,52775
16978,46516
16978,51910
16978,52531
52775,36226
52775,49172
52775,31622
52775,33167
52775,43383
52775,47332
52775,36674
52775,51637
52775,43883
52775,30537
52775,54619
52775,46112
52775,35136
52775,29491
11905,53035
11905,37698
11905,53780
11905,32236
11905,42137
53035,41394
53035,34138
53035,38629
53035,43209
53035,50750
53035,35787
53035,29732
53035,44382
53035,39220
53035,32037
53035,50452
53035,34546
53035,49556
53035,47053
53035,46128
53035,31845
53035,49188
53035,36339
53035,33168
53035,47731
53035,28856
53035,56331
53035,56497
53035,57178
53035,30578
53035,31896
53035,54909
53035,48620
53035,35812
53035,41316
53035,36076
53035,43610
53035,43208
53035,55320
53035,30709
53035,42948
53035,57276
53035,54892
53035,29025
53035,55659
53035,32190
53035,56156
53035,43864
53035,32025
53035,55337
53035,56382
53035,40773
53035,43756
53035,46070
53035,37734
1385,53466
1385,41721
1385,52438
53466,39978
53466,43028
53466,47331
53466,33995
53466,50601
53466,50619
53466,44953
53466,46607
53466,30896
53466,36229
53466,28856
53466,45854
53466,51666
53466,42249
53466,39574
53466,55182
53466,44901
53466,50930
53466,39200
53466,55540
35,33699
35,53405
35,52976
33699,53181
33699,56102
865,52067
865,46632
865,52650
865,54026
865,53417
865,42992
865,52278
865,51885
52067,33101
52067,37842
52067,47405
52067,49764
52067,57061
52067,43194
26453,51882
26453,38309
26453,53560
51882,42131
51882,43380
51882,44217
51882,44980
51882,30724
51882,33082
51882,45607
51882,50416
51882,42575
51882,48590
51882,51286
51882,30140
51882,44627
51882,39534
51882,40472
51882,31342
51882,48575
51882,51129
51882,41398
51882,33486
51882,47461
51882,49085
51882,35889
51882,45131
51882,43564
51882,56517
51882,55786
51882,46930
51882,55935
51882,33199
51882,29154
51882,33375
51882,48685
51882,41739
51882,32669
51882,46790
51882,48028
51882,35595
51882,49772
51882,41607
51882,56046
51882,32618
51882,40995
51882,34142
51882,45953
51882,45315
51882,56417
51882,54450
51882,28921
51882,56646
51882,49692
17288,52734
17288,53002
17288,31972
17288,46060
17288,53206
52734,39833
52734,45207
52734,41263
52734,31503
52734,33503
52734,34949
52734,49943
52734,57539
52734,34034
52734,56484
52734,36706
52734,36435
52734,55711
52734,31397
52734,47659
8492,53577
8492,44760
8492,31170
53577,38187
53577,51609
53577,31556
53577,30754
53577,42176
53577,57363
53577,38250
53577,42087
36782,52405
13912,53567
13912,52008
13912,38491
13912,54125
13912,53646
13912,53039
13912,51743
13912,45849
13912,53316
13912,51988
13912,49233
13912,41403
13912,53198
13912,34840
13912,36412
13912,33946
13912,53146
13912,52653
53567,30729
53567,34563
53567,34026
53567,38028
53567,51485
53567,34948
53567,41462
53567,34703
53567,50626
53567,31985
53567,47109
53567,33824
53567,51263
53567,37424
53567,39598
53567,40878
53567,46323
53567,36285
53567,32059
53567,57472
53567,37756
53567,40928
53567,47985
53567,56551
53567,56037
53567,55695
53567,56222
53567,36647
53567,44438
53567,35217
53567,43252
53567,37559
53567,57279
53567,31410
53567,41041
53567,42871
53567,56365
53567,56383
53567,41996
53567,31393
53567,33520
53567,56049
53567,50622
53567,57117
53567,44954
53567,29306
53567,42176
53567,54877
53567,29527
53567,50944
53567,55350
53567,42476
11073,52352
11073,45741
11073,29674
52352,42256
52352,48381
52352,42122
52352,43007
52352,45683
52352,30017
52352,44145
52352,36117
52352,57220
52352,34850
52352,44926
52352,51472
52352,32128
26988,32333
26988,53996
32333,54330
32333,54004
32333,52203
41580,56211
41580,53107
41580,52509
3796,52130
3796,31101
52130,37325
52130,46707
52130,54523
52130,56794
52130,44533
26610,52277
26610,44953
52277,37886
52277,42239
52277,45981
52277,36749
52277,33394
52277,32281
52277,29692
52277,43841
52277,37524
52277,44368
52277,32919
52277,42810
52277,42090
52277,42046
52277,34519
52277,44055
52277,43319
52277,49450
52277,29892
52277,32413
52277,31167
52277,41531
52277,29056
52277,44111
52277,46644
52277,36903
52277,33834
52277,46690
52277,51653
52277,39351
52277,29343
52277,51240
52277,39039
52277,37993
52277,32558
52277,40373
52277,51445
52277,43678
52277,45007
52277,34939
52277,31027
52277,46129
52277,38402
52277,44434
52277,37677
52277,47991
52277,40360
52277,39452
52277,28981
52277,48450
52277,42572
52277,40244
52277,29637
52277,51278
52277,54887
52277,50195
52277,39912
52277,57094
52277,34587
52277,47942
52277,37977
52277,54787
52277,47630
52277,50908
52277,32770
52277,40894
52277,29456
52277,56342
52277,38017
52277,56812
52277,37389
52277,56068
52277,32230
52277,36107
52277,50829
52277,43623
52277,32025
52277,42312
52277,37205
52277,48621
52277,32245
52277,32900
52277,42552
52277,35995
52277,37466
52277,46242
52277,44019
52277,56954
52277,38168
52277,32724
52277,40344
52277,51524
52277,49082
52277,35685
52277,50540
52277,37485
52277,45099
52277,33791
52277,35975
52277,49408
52277,36376
52277,50602
52277,35101
52277,37582
52277,34474
52277,49646
52277,40878
52277,42334
52277,50987
52277,31763
52277,36887
52277,37482
52277,44539
52277,47402
52277,34017
52277,30215
52277,46388
6174,31013
6174,53522
31013,55845
13441,53529
13441,40357
8190,51853
8190,33205
8190,39569
4829,53512
4829,35434
4829,37422
53512,35944
53512,42845
53512,37160
53512,39186
53512,43348
53512,35144
53512,36062
53512,42141
53512,57111
53512,44272
53512,41887
53512,54541
53512,46906
53512,51015
53512,41987
53512,44155
53512,39339
26073,53001
26073,45732
26073,33645
53001,49931
53001,54897
24932,33536
24932,52836
33536,52910
33536,57455
28116,49171
28116,54044
28116,53679
49171,54119
49171,54010
49171,54683
6906,52309
6906,53540
6906,40078
6906,53387
1711,49698
1711,53654
1711,52447
1711,53314
49698,53690
49698,57028
10899,44505
10899,53058
10899,53497
44505,52419
44505,52879
23256,52676
23256,49410
23256,53557
23256,52556
52676,30503
52676,50845
52676,57488
52676,49852
52676,55874
52676,55720
52676,41394
52676,54252
19138,52887
19138,50641
19138,53551
52887,45047
52887,46727
52887,46204
52887,43407
52887,33430
52887,32850
52887,46346
52887,54633
52887,38476
52887,54858
52887,35874
52887,44580
52887,51433
52887,55341
52887,47788
52887,34072
6599,48764
6599,53899
6599,43436
6599,35391
6599,52908
48764,57457
15787,52482
15787,34801
52482,36087
52482,49796
52482,44832
52482,45392
52482,32181
52482,44419
52482,29408
52482,32103
52482,30769
52482,33927
52482,31618
52482,35568
52482,49517
52482,48517
52482,36274
52482,37758
52482,54830
52482,44763
52482,34593
52482,46623
52482,37380
52482,46563
52482,42277
52482,47324
52482,42947
52482,30514
52482,54701
52482,48089
52482,41003
52482,46537
52482,54538
10450,43289
10450,39409
10450,53324
43289,52612
43289,55017
43289,52206
560,48740
560,53043
560,30438
48740,53386
12865,38994
12865,53210
38994,53839
24384,38360
24384,37496
24384,51954
24384,52450
24384,52370
24384,54052
24384,52070
24384,52138
38360,52803
603,33982
603,52034
603,52868
603,50712
33982,52734
25426,52376
25426,54064
25426,46959
10489,53226
10489,35914
53226,40058
53226,44080
53226,32866
53226,47311
53226,46532
53226,44889
53226,42610
53226,30509
53226,56004
53226,39569
53226,41934
53226,36425
53226,50323
53226,51061
53226,38510
12365,28890
12365,53325
12365,51837
28890,57256
706,53241
706,30625
706,33355
706,32904
706,53670
53241,42532
53241,34728
53241,38875
53241,35901
53241,35851
53241,57470
53241,31325
53241,51601
53241,34572
16054,53392
16054,41021
16054,53970
53392,40777
53392,50789
53392,55101
53392,54815
53392,45836
8709,53738
8709,53145
8709,53580
8709,53591
8709,43442
8709,51855
8709,53550
53738,36281
53738,40809
53738,44347
53738,56003
53738,30116
53738,38021
53738,39400
53738,57555
53738,50468
53738,41194
53738,33226
11084,43808
11084,51855
11084,28914
43808,52019
22410,53165
53165,49958
53165,40479
53165,31329
53165,51322
53165,29067
53165,31281
53165,36593
53165,39038
53165,44594
53165,34386
53165,42935
53165,36723
53165,47014
53165,42764
53165,33927
53165,30174
53165,42373
53165,49626
53165,56935
53165,47949
53165,48930
53165,49147
53165,47907
53165,36896
26267,39116
26267,53505
26267,34847
26267,52340
26267,51849
26267,42487
26267,33558
26267,52112
26267,52183
26267,53506
26267,38970
26267,35737
39116,52714
10056,29326
10056,51942
10056,52192
29326,54394
29326,52105
8722,50450
8722,52413
8722,35479
8722,52620
8722,37506
50450,53813
21887,53117
21887,40204
53117,35458
53117,37063
53117,55935
357,52611
357,52423
357,29726
52611,51740
52611,43951
52611,39831
52611,44583
52611,41242
52611,38802
52611,33070
52611,30963
52611,45969
52611,37730
52611,46116
52611,56971
52611,34546
52611,51742
52611,50944
52611,32809
52611,56287
52611,32674
52611,38493
52611,31011
52611,46042
52611,44532
52611,31586
52611,45127
52611,54392
52611,41456
52611,55509
52611,40975
52611,34203
52611,36906
52611,56888
52611,49171
2729,52923
2729,49559
2729,32753
52923,39747
52923,48611
52923,39181
52923,41436
52923,50622
52923,29188
52923,33440
52923,40623
52923,34751
52923,29128
52923,36082
52923,29791
52923,40942
52923,48661
52923,42321
52923,36991
52923,44145
52923,39475
52923,55447
52923,55979
52923,31454
52923,55749
52923,29397
52923,41494
52923,28987
52923,49582
52923,57172
52923,31632
52923,44183
52923,31381
52923,55089
52923,35766
52923,55244
52923,41201
52923,51052
52923,33547
52923,44303
52923,44130
28184,46886
28184,52404
28184,52549
28184,35676
46886,56416
13826,34465
13826,51934
34465,53667
17535,32317
17535,52880
32317,54950
6709,53290
6709,49656
6709,53820
6709,51956
53290,29844
53290,44299
53290,41481
53290,34840
53290,40351
53290,37185
53290,31832
53290,44075
53290,35065
53290,37864
53290,54981
53290,39998
53290,32548
1077,32248
1077,53715
1077,28872
1077,37734
1077,39468
1077,45672
32248,53200
658,54063
658,52610
658,52958
658,53263
54063,41478
54063,48278
54063,33115
54063,41422
54063,35930
54063,50995
54063,31381
54063,35199
54063,55058
54063,39882
54063,39129
54063,39835
54063,40374
54063,46025
54063,40878
7943,32794
7943,54044
32794,55043
23342,34296
23342,52678
23342,29272
23342,53329
34296,52645
34296,52708
34296,54479
17894,51856
17894,36090
51856,36542
51856,31973
51856,43388
51856,57396
51856,57453
51856,54919
51856,32550
51856,38563
51856,30869
51856,43070
51856,35080
51856,42050
51856,57558
26171,52961
26171,41530
52961,31688
52961,48059
52961,46928
52961,32904
52961,45410
52961,33189
52961,44539
52961,56989
52961,46053
52961,40107
52961,38342
52961,49003
52961,54811
1408,52706
1408,48474
52706,34078
52706,29598
52706,46386
52706,31851
52706,39726
52706,34535
52706,35771
52706,46829
52706,31294
52706,45516
52706,35484
52706,54206
52706,37282
52706,49466
52706,46901
52706,36853
52706,43928
52706,35822
52706,41750
2999,34219
2999,53163
34219,51854
17076,53087
17076,36835
3587,52746
3587,44626
3587,50806
3587,52995
3587,52874
3587,40657
3587,52219
3587,44090
3587,46562
52746,35361
52746,57581
13791,40791
13791,53775
40791,54421
18947,29416
18947,52232
18947,47977
18947,52829
18947,35416
29416,53030
27183,52997
27183,29297
52997,35627
52997,44090
52997,42622
52997,33176
52997,47111
52997,41820
52997,29902
52997,46107
52997,39598
52997,37140
52997,39772
52997,54408
52997,55615
52997,41887
52997,45895
52997,34776
52997,35839
52997,37336
52997,42534
52997,44030
14411,52269
14411,45071
23905,53734
23905,39308
53734,44745
53734,38309
53734,43187
53734,29190
2555,37942
2555,53541
2555,47884
37942,56636
26431,30677
26431,53003
26431,38444
30677,53110
30677,52862
30677,54920
30677,53846
30677,52322
19256,32948
19256,53107
19256,52782
19256,32868
32948,52700
45948,55045
45948,52858
23517,53469
23517,44239
23517,41613
53469,49510
53469,49733
53469,47654
6686,53553
6686,40171
6686,40401
3062,52649
3062,47196
52649,47753
52649,36311
52649,34336
52649,43266
52649,50730
52649,56473
52649,30264
52649,30829
16104,54017
16104,50167
54017,33887
54017,33890
54017,36141
54017,30076
54017,33485
54017,48824
54017,57228
54017,54687
54017,57002
54017,31243
54017,48601
54017,41780
54017,39170
7743,52846
7743,53700
7743,45709
7743,44533
7743,53987
7743,54003
7743,32166
7743,52372
7743,40404
15445,51914
15445,37600
51914,33616
51914,40900
51914,34700
51914,30283
51914,37339
51914,32461
51914,29732
51914,43952
51914,49434
51914,46044
51914,38016
51914,55571
51914,49193
51914,56285
51914,50706
51914,57042
51914,36952
51914,43529
51914,50237
51914,56225
51914,29013
51914,46744
51914,46898
51914,43937
51914,35656
51914,37095
51914,35562
51914,56485
51914,30741
51914,45735
51914,32034
51914,54324
51914,32451
51914,54945
51914,44894
27323,51955
27323,41298
27323,50172
51955,51635
51955,44917
51955,34419
51955,33721
51955,38107
51955,49440
51955,49729
51955,31884
51955,37085
51955,35612
51955,34256
51955,37033
51955,30340
51955,45603
51955,51122
51955,50593
51955,43202
51955,29206
51955,43515
51955,42845
51955,36967
51955,38980
51955,39555
51955,43965
51955,45696
51955,54413
51955,40552
51955,40092
51955,32945
51955,47738
51955,55185
51955,31880
51955,36663
51955,49713
51955,32518
51955,49119
51955,31897
1391,33701
1391,53492
33701,52095
2200,53909
2200,39825
2200,53518
2200,53271
2200,44686
2200,53092
2200,53532
2200,30089
2200,53495
2200,51846
53909,37485
53909,32520
53909,36896
53909,39612
53909,46810
53909,31168
53909,34024
53909,35876
53909,55947
53909,48993
53909,40781
53909,36743
53909,54699
53909,57019
53909,54652
53909,42305
53909,43548
53909,56049
53909,54683
26751,52290
26751,39598
52290,32200
6910,33355
6910,52351
33355,52088
33355,56028
17230,32608
17230,53649
17230,52346
32608,52025
20740,41297
20740,52850
20740,49124
20740,51447
20740,53245
20740,52861
20740,43314
41297,54814
20922,38077
20922,39949
20922,53504
20922,53782
20922,53853
20922,34319
20922,53491
20922,50513
20922,53197
20922,53236
38077,53784
7666,52835
7666,38980
7666,35386
52835,49677
52835,48453
52835,56159
28599,52683
28599,29988
52683,51078
52683,48537
52683,40679
52683,30863
52683,32429
52683,29470
52683,41217
52683,56522
52683,55385
52683,32166
52683,54171
52683,55820
52683,34333
52683,54868
52683,30738
52683,30687
9510,39443
9510,48161
9510,53076
9510,52055
9510,53978
39443,53205
21889,52657
21889,33039
52657,50595
52657,30529
52657,40200
52657,38396
52657,39357
52657,30991
52657,28911
52657,51356
52657,45831
52657,40223
52657,35546
52657,39742
52657,29533
52657,32082
52657,56814
52657,45024
52657,43586
52657,44940
52657,48597
52657,56570
52657,35706
52657,56843
52657,49171
52657,36318
52657,50405
52657,31566
52657,34438
8912,42247
8912,53603
8912,32581
42247,53491
26006,52039
26006,38122
52039,51692
52039,39656
52039,46855
52039,35669
52039,42457
52039,36160
52039,48914
52039,48257
52039,30474
52039,33173
52039,40020
52039,38240
52039,54683
52039,32740
52039,39132
52039,33323
52039,42305
52039,28877
52039,47403
52039,38312
52039,34072
52039,39531
52039,43398
4902,52105
4902,38182
52105,30679
52105,57164
11580,52542
11580,31086
11580,53030
11580,53168
11580,52338
11580,32129
11580,38072
11580,53205
52542,42371
52542,42786
52542,54720
52542,43818
52542,31557
52542,36279
8540,45855
8540,53295
8540,46050
8540,53120
45855,52955
13581,53393
13581,36998
13581,53511
13581,29089
13581,50366
13581,51860
53393,38948
53393,54404
28186,44854
28186,53474
28186,49444
28186,52129
28186,53507
28186,53875
28186,53753
28186,52670
28186,49592
44854,52597
51814,52424
51814,54490
51814,57532
23215,42527
23215,52216
23215,53053
23215,53421
23215,53560
23215,52559
42527,52515
42527,55413
42527,56053
8375,50748
8375,52815
8375,51919
8375,53370
50748,55052
50748,52836
48949,56383
28658,51146
28658,52137
28658,30422
28658,53125
51146,52141
51146,51964
7353,52189
7353,39601
52189,48568
52189,47361
52189,41952
52189,43154
52189,36885
52189,36496
52189,45616
52189,36934
52189,39868
52189,43515
52189,35972
52189,37820
52189,51465
52189,32614
52189,37584
52189,30178
52189,31670
52189,32860
52189,41636
52189,47710
52189,55495
52189,32596
52189,37279
52189,36523
52189,57290
52189,56285
52189,37080
52189,31029
52189,30891
52189,40210
52189,41597
52189,56481
52189,42450
52189,47612
52189,36794
52189,47211
52189,49355
52189,39473
52189,29272
52189,34667
52189,49207
52189,51347
52189,37139
52189,45918
52189,29730
52189,57040
52189,36415
52189,35460
52189,34102
27627,52534
27627,52489
27627,31300
52534,40872
52534,37982
52534,37979
52534,37799
52534,48064
52534,34883
52534,40391
52534,55576
52534,40570
52534,45546
52534,37134
52534,34010
52534,46705
27532,52260
27532,48488
52260,37342
52260,35570
52260,36741
52260,32158
52260,30855
52260,37066
52260,37006
52260,29861
52260,56703
52260,32921
52260,39857
52260,46643
20866,46399
20866,52132
20866,42493
46399,55238
46399,55103
46399,53640
46399,52584
16413,35824
16413,31901
16413,53861
35824,56514
9127,30059
9127,52024
30059,52213
18905,52654
18905,43732
18905,52977
52654,33159
52654,39399
52654,32187
52654,57283
52654,49229
52654,55682
52654,55995
52654,50927
52654,54844
52654,55482
52654,30882
52654,38751
1954,54022
1954,40120
1954,36008
1954,52919
54022,34711
54022,40244
54022,37072
54022,40799
54022,44237
54022,31244
54022,47093
54022,41156
54022,44888
54022,42551
54022,42007
54022,51584
54022,30269
54022,37424
54022,43787
54022,33832
54022,39965
54022,40089
54022,44748
54022,54266
54022,45034
54022,29983
54022,45204
54022,55611
54022,32760
54022,30932
54022,56785
54022,33803
54022,51352
14227,38806
14227,53501
38806,52550
3347,53410
3347,47661
53410,32125
53410,47039
53410,55067
53410,47304
18872,41630
18872,52279
18872,53650
41630,52341
10560,54125
10560,36349
10560,53417
54125,47772
54125,50400
54125,32526
54125,39332
54125,43550
54125,40843
54125,51010
54125,30359
54125,35084
54125,37967
54125,36569
54125,39902
54125,35252
54125,42678
54125,48534
54125,48536
54125,31131
54125,39360
54125,50283
54125,37906
54125,32434
54125,50000
54125,30069
54125,42061
54125,37532
54125,41972
54125,36214
54125,42194
54125,47976
54125,37486
54125,36768
54125,44829
54125,55550
54125,32417
54125,33643
54125,56461
54125,48588
54125,55264
54125,45400
54125,36760
54125,34706
54125,43189
54125,47657
54125,32345
54125,44849
54125,57163
54125,36131
54125,39642
54125,55839
54125,51526
54125,47812
54125,51089
54125,38692
54125,50464
54125,50337
54125,50313
54125,47471
54125,30519
54125,44265
54125,31259
54125,47287
15266,53596
15266,37802
15266,44142
53596,50542
53596,55600
53596,42633
53596,54505
53596,57576
53596,32128
53596,48412
15188,52192
15188,41825
52192,50733
52192,41970
52192,42263
52192,50190
52192,38856
52192,32636
52192,37496
52192,30150
52192,37475
52192,51651
52192,50989
52192,40351
52192,30886
52192,38831
52192,47264
52192,35722
52192,47422
52192,47242
52192,54355
52192,49562
52192,43314
52192,54715
52192,33219
52192,42416
52192,34075
52192,30787
52192,51016
2686,29427
2686,53920
2686,29694
29427,54090
12558,38382
12558,53922
38382,55101
4644,51092
4644,53572
4644,52796
4644,52726
51092,53878
23490,36091
23490,53512
36091,52323
36091,51993
36091,52139
17974,52530
17974,53283
17974,31694
17974,39905
17974,53464
17974,32642
17974,35482
52530,36002
52530,47455
52530,49235
52530,35158
52530,46440
52530,33309
52530,49834
52530,48630
52530,55318
52530,54180
52530,34939
52530,36978
52530,33330
52530,30907
1946,41381
1946,52872
1946,53067
1946,53560
41381,54275
27126,54046
27126,49305
54046,49515
54046,44174
54046,44856
54046,29184
54046,56044
12167,51862
12167,30050
12167,54031
12167,33430
12167,51902
12167,51881
12167,52887
12167,43510
12167,40047
12167,53788
12167,37754
12167,36386
12167,54119
12167,52173
12167,52077
12167,52765
12167,44797
12167,48843
12167,52723
12167,52845
51862,45312
51862,35484
51862,49931
51862,48188
51862,33867
51862,46847
51862,38054
51862,32550
51862,30096
51862,44001
51862,30936
51862,30078
51862,43883
51862,30957
51862,50170
51862,36641
51862,47161
51862,42087
51862,30801
51862,51176
51862,43209
51862,38993
51862,39601
51862,41903
51862,42950
51862,54450
51862,50043
51862,39008
51862,34234
51862,29128
51862,56153
51862,56275
51862,56218
51862,51777
51862,29725
51862,47038
51862,54894
51862,30084
51862,54850
51862,49349
51862,54365
51862,35145
51862,57126
51862,54293
51862,51010
51862,40017
51862,50423
51862,38879
51862,55275
51862,28852
51862,37281
51862,49853
51862,34855
51862,45405
51862,56183
51862,50775
51862,47299
51862,54970
51862,49313
51862,47595
4646,38559
4646,53997
4646,45154
4646,53766
4646,40650
4646,42715
4646,52685
4646,50985
38559,56362
5631,53978
5631,50451
5631,52542
53978,39610
53978,51163
53978,45943
53978,31609
53978,28802
53978,42433
53978,35210
53978,34960
53978,39898
53978,34060
53978,45879
53978,41179
53978,39434
53978,44875
53978,45392
53978,30049
53978,37319
53978,55406
53978,44954
53978,55423
53978,54994
53978,32178
53978,30364
53978,54241
53978,32409
53978,41416
53978,34574
53978,46355
53978,43040
53978,30635
53978,28872
53978,29754
53978,54799
53978,32323
53978,43886
53978,46609
53978,56693
53978,35657
25332,52718
25332,37358
52718,39227
52718,44507
52718,32012
52718,35273
52718,45626
52718,41714
52718,49708
52718,29940
52718,45870
52718,55134
52718,43042
52718,37773
52718,46338
52718,29333
15269,29744
15269,53738
29744,53855
19831,44074
19831,52665
44074,53487
44074,54644
11637,46125
11637,52447
46125,53054
23868,53607
23868,29833
23868,52894
53607,32757
53607,43932
53607,28870
53607,40458
53607,34075
53607,39299
53607,48115
53607,50452
53607,37916
53607,34312
53607,39233
53607,56607
53607,33394
53607,56089
53607,41316
53607,56249
53607,38608
53607,56750
53607,47661
53607,47570
2312,53174
2312,41291
2312,29555
2312,52063
53174,36422
53174,50845
53174,49991
53174,32984
53174,41729
53174,44996
53174,50129
53174,29180
53174,54426
53174,54447
53174,56944
23820,52472
23820,43976
23820,35286
23820,51330
52472,43252
52472,49769
52472,43676
52472,36143
52472,48897
52472,36443
52472,30308
52472,44213
52472,42005
52472,39952
52472,32873
52472,45004
52472,51074
52472,33882
52472,33447
52472,30088
52472,57260
52472,35566
52472,46821
52472,55861
52472,51309
52472,31510
52472,40603
52472,35536
52472,42127
52472,41357
52472,46760
52472,51604
52472,31135
52472,56917
1456,53023
1456,53703
1456,52993
1456,52969
1456,32288
1456,52306
1456,51893
53023,38530
53023,37791
53023,57106
53023,41344
53023,57420
2755,53423
2755,37879
2755,52168
53423,38256
53423,41478
53423,33065
53423,49920
53423,41102
53423,36083
53423,29949
53423,45753
53423,36045
53423,51065
53423,36142
53423,55158
53423,49942
53423,49941
53423,29414
53423,32647
53423,45555
9805,41911
9805,52456
41911,57582
41911,52528
17529,45306
17529,52749
17529,52281
45306,53025
5280,52357
5280,44824
22412,41954
22412,52221
41954,53092
41954,56660
6235,43651
6235,52661
6235,49142
6235,41001
6235,51831
6235,30994
6235,52720
43651,53671
43651,56573
43651,54023
43651,55507
43651,52305
43651,51979
43651,54835
43651,53041
19859,30675
19859,52096
19859,30358
30675,53196
6199,52542
6199,33616
11199,52482
11199,29175
11199,48406
11199,52926
11199,47025
11199,52984
24870,52383
24870,42261
52383,36973
52383,41043
52383,51015
52383,29458
52383,32554
52383,49948
52383,29915
52383,35736
52383,40077
52383,57057
52383,50240
52383,44613
52383,57491
52383,43127
52383,30668
52383,43064
52383,44716
52383,41561
52383,46004
52383,30652
52383,48951
24635,42212
24635,52462
24635,47656
24635,53585
24635,52830
24635,53849
42212,53594
20438,53716
20438,50558
53716,46844
53716,38014
53716,29680
53716,43419
53716,35949
53716,32864
53716,38617
53716,56562
53716,55113
53716,48553
53716,43637
53716,46410
53716,38983
53716,40316
53716,38443
10972,47212
10972,53859
47212,53188
36314,54810
36314,52455
36314,54284
36314,52311
36314,55576
36314,51854
17407,49976
17407,53724
17407,40542
17407,52222
17407,51911
17407,30534
17407,30516
17407,53334
17407,52073
49976,51882
24530,50418
24530,53685
50418,51856
50418,53778
24924,30484
24924,51892
24924,41391
24924,52156
24924,42299
30484,52798
24246,52261
24246,39656
24246,50178
24246,52079
24246,34073
24246,53422
24246,44324
24246,53982
24246,42620
24246,35722
24246,54017
24246,53761
52261,48086
52261,29866
52261,39122
52261,32280
52261,33870
52261,32684
52261,30605
52261,46258
52261,46418
52261,56982
52261,34290
52261,54964
52261,49301
52261,56078
52261,45207
52261,48439
52261,37162
52261,48205
20613,31768
20613,52536
31768,52438
27291,52163
27291,52096
27291,29790
52163,51024
52163,29741
52163,43925
52163,48946
52163,29705
52163,43251
52163,57218
52163,29443
52163,50428
52163,55927
52163,47933
52163,29109
52163,39064
52163,43359
45397,52763
5936,51858
5936,49591
5936,37424
5936,42837
51858,38078
51858,38225
51858,34610
51858,35448
51858,33727
51858,48941
51858,32921
51858,47494
51858,30012
51858,51150
51858,44826
51858,48553
51858,47220
51858,39784
51858,45921
51858,45212
51858,38684
51858,56430
51858,43155
51858,29414
51858,48623
51858,39796
51858,34797
51858,33603
51858,48355
51858,34587
51858,57047
51858,39847
51858,55614
51858,47384
2694,53558
2694,40042
2694,53421
2694,30345
53558,48019
53558,33272
53558,50910
53558,33784
53558,55802
53558,30380
53558,30907
53558,38874
53558,56819
5755,54120
5755,46896
5755,52084
54120,37771
54120,55275
1673,53233
1673,45368
53233,33217
53233,38819
53233,33510
53233,50879
53233,45753
53233,33435
53233,57356
53233,36657
53233,29746
53233,46904
53233,28851
53233,47521
53233,47678
23862,34631
23862,53213
34631,56645
28757,53371
28757,42595
53371,46797
53371,28914
53371,30040
53371,39849
53371,55839
53371,54560
53371,47547
53371,42297
18788,53594
18788,36515
53594,46972
53594,43086
53594,54718
23764,52277
23764,53713
23764,39099
23764,52211
20836,52998
20836,32380
20836,53064
52998,46735
52998,31084
52998,35682
52998,42246
52998,38961
52998,57326
52998,28856
52998,49367
3599,51932
3599,53299
51932,39594
51932,37808
51932,46860
51932,51224
51932,38483
51932,32212
51932,50749
51932,29504
51932,46517
51932,38589
51932,48833
51932,57568
51932,56427
51932,55822
51932,37257
51932,29408
51932,55346
51932,54381
51932,38418
51932,54442
51932,39064
51932,48082
2473,52875
2473,36433
52875,29213
52875,36294
52875,56305
16848,41328
16848,52638
16848,52394
41328,51979
927,52081
927,53693
927,30040
927,53822
927,34852
927,44781
927,41269
52081,40748
52081,50794
52081,29033
52081,39744
52081,45479
52081,40532
52081,51107
52081,37108
52081,33294
52081,39844
52081,41662
52081,33100
52081,34009
52081,29131
52081,38567
52081,51356
52081,35458
52081,45450
52081,50480
52081,40274
52081,51615
52081,37538
52081,33808
52081,38893
52081,30689
52081,39188
52081,43705
52081,46068
52081,39155
52081,44513
52081,38620
52081,30843
52081,30702
52081,46869
52081,29853
52081,43451
52081,29108
52081,28863
52081,39218
52081,48674
52081,44583
52081,35331
52081,45490
52081,50943
52081,39531
52081,37490
52081,29296
52081,42978
52081,32985
52081,32771
52081,41841
52081,34234
52081,49837
52081,50030
52081,39458
52081,48266
52081,38154
52081,55637
52081,56532
52081,55162
52081,46808
52081,30346
52081,32866
52081,44152
52081,47776
52081,42056
52081,44787
52081,54271
52081,48196
52081,38881
52081,42025
52081,47225
52081,29660
52081,32473
52081,37062
52081,51609
52081,49530
52081,36941
52081,48573
52081,46970
52081,56682
52081,43445
52081,30989
52081,48509
52081,34892
52081,35254
52081,50730
52081,37859
52081,42905
52081,32823
52081,46020
52081,32863
52081,39023
52081,28999
52081,31695
52081,45946
52081,32484
52081,43564
52081,38681
52081,57477
52081,45392
52081,35360
52081,56701
52081,37889
52081,40595
52081,29327
52081,33622
24967,34250
24967,52032
34250,55251
34250,52375
28240,54092
28240,35718
54092,33820
54092,39551
54092,38256
54092,56082
54092,57047
11888,37058
11888,52285
11888,52862
37058,53546
26219,52943
26219,51988
26219,29703
26219,51874
26219,54008
26219,52499
52943,33925
52943,43684
52943,29758
52943,46409
52943,34777
52943,39834
52943,33904
52943,56416
52943,56673
52943,33219
52943,57474
52943,50190
24477,52582
